learning_rate,m,n,mu,rho,alpha,num_iters,train_loss,test_loss,best_train_loss,best_test_loss,train_corr,test_corr,best_train_corr,best_test_corr,model
0.008,103,103,0.01,0.025555555555555557,1.8875,25001,0.008548829704523088,0.0461031012237072,0.008548829704523088,0.04185616225004196,0.9957869770425168,0.5126630750822421,0.9957869770425168,0.6237682451259257,fmc
0.008,103,103,0.01,0.02666666666666666,1.8875,25001,0.008548448793590069,0.04608990252017975,0.008548448793590069,0.04186457023024559,0.9957852050490804,0.5131333899771992,0.9957852050490804,0.623576559013895,fmc
0.008,103,103,0.01,0.027777777777777776,1.8875,25001,0.00854947604238987,0.04607773944735527,0.00854947604238987,0.041875220835208886,0.995780716501866,0.5135634294806825,0.995780716501866,0.6233306029380543,fmc
0.008,103,103,0.01,0.028888888888888888,1.8875,25001,0.0085513386875391,0.04606680199503898,0.0085513386875391,0.0418868362903595,0.9957747924169424,0.5139476072558323,0.9957747924169424,0.6230634421307439,fmc
0.008,103,103,0.01,0.03,1.8875,25001,0.008553543128073215,0.04605717957019806,0.008553543128073215,0.04189951345324516,0.9957684980213218,0.5142833049059138,0.9957684980213218,0.6227684314413615,fmc
0.008,103,103,0.011111111111111113,0.02,1.8875,25001,0.009113063104450704,0.04631996154785156,0.009113063104450704,0.04182616993784905,0.9953544733391141,0.5069948384177306,0.9953544733391141,0.6249760047221765,fmc
0.008,103,103,0.011111111111111113,0.021111111111111112,1.8875,25001,0.009095989167690277,0.0463133417069912,0.009095989167690277,0.04182349145412445,0.9953843778941336,0.5072883324617691,0.9953843778941336,0.6250602238409425,fmc
0.008,103,103,0.011111111111111113,0.022222222222222227,1.8875,25001,0.00908163748681545,0.0463053435087204,0.00908163748681545,0.04182485863566399,0.9954095123673063,0.5076245238775711,0.9954095123673063,0.6250516016349059,fmc
0.008,103,103,0.011111111111111113,0.02333333333333333,1.8875,25001,0.009070214815437794,0.04629622772336006,0.009070214815437794,0.04182683303952217,0.9954292513006092,0.5079942121118748,0.9954292513006092,0.6250164542014971,fmc
0.008,103,103,0.011111111111111113,0.024444444444444442,1.8875,25001,0.00906171090900898,0.04628632962703705,0.00906171090900898,0.04183187335729599,0.9954434697270612,0.5083856391990179,0.9954434697270612,0.6249073655963654,fmc
0.008,103,103,0.011111111111111113,0.025555555555555557,1.8875,25001,0.00905588548630476,0.046276044100523,0.00905588548630476,0.041838046163320534,0.9954525028251441,0.5087847120858274,0.9954525028251441,0.6247862361679067,fmc
0.008,103,103,0.011111111111111113,0.02666666666666666,1.8875,25001,0.009052317589521408,0.04626579955220223,0.009052317589521408,0.04184545576572418,0.9954571550987992,0.5091762992073195,0.9954571550987992,0.6246214089312856,fmc
0.008,103,103,0.011111111111111113,0.027777777777777776,1.8875,25001,0.009050534106791021,0.04625595360994339,0.009050534106791021,0.04185494035482407,0.9954583965733876,0.5095482602654609,0.9954583965733876,0.6244064949964464,fmc
0.008,103,103,0.011111111111111113,0.028888888888888888,1.8875,25001,0.009050003252923487,0.04624676704406738,0.009050003252923487,0.041866224259138114,0.9954573618482516,0.5098918315666386,0.9954573618482516,0.6241573595281374,fmc
0.008,103,103,0.011111111111111113,0.03,1.8875,25001,0.00905032083392143,0.04623837396502495,0.00905032083392143,0.04187803342938423,0.995454950124812,0.5102025932280325,0.995454950124812,0.6238960170659918,fmc
0.008,103,103,0.012222222222222223,0.02,1.8875,25001,0.009605118073523045,0.046459276229143136,0.009605118073523045,0.04184457287192345,0.9950094381416948,0.5042209102529062,0.9950094381416948,0.6254537579171359,fmc
0.008,103,103,0.012222222222222223,0.021111111111111112,1.8875,25001,0.00958870816975832,0.04645539447665215,0.00958870816975832,0.0418403260409832,0.9950387321577572,0.5044222003910332,0.9950387321577572,0.6255687918015134,fmc
0.008,103,103,0.012222222222222223,0.022222222222222227,1.8875,25001,0.00957420654594898,0.04645056277513504,0.00957420654594898,0.041840311139822006,0.9950648507558492,0.5046519496062719,0.9950648507558492,0.6256056466878762,fmc
0.008,103,103,0.012222222222222223,0.02333333333333333,1.8875,25001,0.009561830200254915,0.04644497856497765,0.009561830200254915,0.041841119527816766,0.9950870894134496,0.5049039342145236,0.9950870894134496,0.6256001959447026,fmc
0.008,103,103,0.012222222222222223,0.024444444444444442,1.8875,25001,0.009551726281642914,0.046438753604888916,0.009551726281642914,0.041844826191663735,0.9951050246104064,0.5051740098531385,0.9951050246104064,0.6255245070541784,fmc
0.008,103,103,0.012222222222222223,0.025555555555555557,1.8875,25001,0.009543809108436108,0.046432077884674065,0.009543809108436108,0.041850514709949486,0.9951187353219646,0.5054559593686401,0.9951187353219646,0.6254286834824416,fmc
0.008,103,103,0.012222222222222223,0.02666666666666666,1.8875,25001,0.00953788310289383,0.046425145119428635,0.00953788310289383,0.041856694966554635,0.9951286204374692,0.5057426318808906,0.9951286204374692,0.6252962578107083,fmc
0.008,103,103,0.012222222222222223,0.027777777777777776,1.8875,25001,0.0095336539670825,0.04641816392540932,0.0095336539670825,0.04186482727527618,0.9951352862365536,0.5060261586408786,0.9951352862365536,0.6251166864689273,fmc
0.008,103,103,0.012222222222222223,0.028888888888888888,1.8875,25001,0.009530790150165558,0.046411335468292236,0.009530790150165558,0.041874662041664124,0.9951394626687671,0.5062995787745775,0.9951394626687671,0.6248956545643708,fmc
0.008,103,103,0.012222222222222223,0.03,1.8875,25001,0.009529005736112595,0.04640479013323784,0.009529005736112595,0.04188600555062294,0.9951417923147368,0.5065578768593169,0.9951417923147368,0.6246515643857005,fmc
0.008,103,103,0.01333333333333333,0.02,1.8875,25001,0.01007233187556267,0.04658706113696098,0.01007233187556267,0.0418863445520401,0.9946805932718707,0.5018732403113662,0.9946805932718707,0.6256140479744274,fmc
0.008,103,103,0.01333333333333333,0.021111111111111112,1.8875,25001,0.010057435370981692,0.046585511416196816,0.010057435370981692,0.0418805219233036,0.9947075275108376,0.5019860599017791,0.9947075275108376,0.6257695586989215,fmc
0.008,103,103,0.01333333333333333,0.022222222222222227,1.8875,25001,0.010043755173683168,0.046583302319049835,0.010043755173683168,0.041878819465637214,0.9947327933611414,0.5021171699372227,0.9947327933611414,0.6258515453871688,fmc
0.008,103,103,0.01333333333333333,0.02333333333333333,1.8875,25001,0.01003161258995533,0.04658056795597077,0.01003161258995533,0.041878528892993934,0.9947554615413514,0.5022624817455502,0.9947554615413514,0.6258828525569785,fmc
0.008,103,103,0.01333333333333333,0.024444444444444442,1.8875,25001,0.01002112217247486,0.046577386558055885,0.01002112217247486,0.041880708187818534,0.9947750822581122,0.5024201701017257,0.9947750822581122,0.6258460596718777,fmc
0.008,103,103,0.01333333333333333,0.025555555555555557,1.8875,25001,0.01001229416579008,0.04657381027936936,0.01001229416579008,0.04188526049256325,0.9947915145956944,0.5025891386014428,0.9947915145956944,0.6257711159924333,fmc
0.008,103,103,0.01333333333333333,0.02666666666666666,1.8875,25001,0.010005053132772446,0.046569880098104484,0.010005053132772446,0.04189087450504303,0.9948049142422334,0.5027680926501893,0.9948049142422334,0.6256740530028381,fmc
0.008,103,103,0.01333333333333333,0.027777777777777776,1.8875,25001,0.009999223053455351,0.046565685421228416,0.009999223053455351,0.041897587478160865,0.9948156617500596,0.5029536935103828,0.9948156617500596,0.625532008248012,fmc
0.008,103,103,0.01333333333333333,0.028888888888888888,1.8875,25001,0.009994600899517536,0.0465613417327404,0.009994600899517536,0.0419059656560421,0.9948242242730296,0.5031421065056472,0.9948242242730296,0.625349727394041,fmc
0.008,103,103,0.01333333333333333,0.03,1.8875,25001,0.009991012513637544,0.04655690491199493,0.009991012513637544,0.04191581532359123,0.9948309951603448,0.5033303007233982,0.9948309951603448,0.6251318875066558,fmc
0.008,103,103,0.014444444444444444,0.02,1.8875,25001,0.010516737587749958,0.04670526087284088,0.010516737587749958,0.041945680975914,0.9943699711568992,0.499874984223802,0.9943699711568992,0.6255279897875861,fmc
0.008,103,103,0.014444444444444444,0.021111111111111112,1.8875,25001,0.010504120960831642,0.046705596148967736,0.010504120960831642,0.041938118636608124,0.9943927245289228,0.4999050763853594,0.9943927245289228,0.6257295193780591,fmc
0.008,103,103,0.014444444444444444,0.022222222222222227,1.8875,25001,0.010492132045328615,0.04670541733503342,0.010492132045328615,0.041934560984373086,0.99441533334231,0.4999489748156301,0.99441533334231,0.6258535212157237,fmc
0.008,103,103,0.014444444444444444,0.02333333333333333,1.8875,25001,0.010481094941496849,0.046704843640327454,0.010481094941496849,0.04193338006734848,0.9944367167557492,0.5000026667094689,0.9944367167557492,0.6259252752269537,fmc
0.008,103,103,0.014444444444444444,0.024444444444444442,1.8875,25001,0.01047112513333559,0.04670396447181702,0.01047112513333559,0.04193395003676415,0.994456369260311,0.5000646387004474,0.994456369260311,0.6259304619906109,fmc
0.008,103,103,0.014444444444444444,0.025555555555555557,1.8875,25001,0.010462326928973198,0.046702772378921516,0.010462326928973198,0.04193684831261635,0.9944738958571596,0.5001362316415106,0.9944738958571596,0.6258791461235111,fmc
0.008,103,103,0.014444444444444444,0.02666666666666666,1.8875,25001,0.010454664938151836,0.046701256185770035,0.010454664938151836,0.04194173216819763,0.9944893164937018,0.5002185041039028,0.9944893164937018,0.6258093834865176,fmc
0.008,103,103,0.014444444444444444,0.027777777777777776,1.8875,25001,0.010448027402162552,0.04669944941997528,0.010448027402162552,0.041947931051254266,0.9945028439548864,0.5003109084989051,0.9945028439548864,0.625704680081676,fmc
0.008,103,103,0.014444444444444444,0.028888888888888888,1.8875,25001,0.010442337021231651,0.04669733718037605,0.010442337021231651,0.0419548973441124,0.9945146611706004,0.5004136492846674,0.9945146611706004,0.6255607268422737,fmc
0.008,103,103,0.014444444444444444,0.03,1.8875,25001,0.010437486693263054,0.046694960445165634,0.010437486693263054,0.04196333512663841,0.994525023302122,0.5005251701869359,0.994525023302122,0.6253814645751161,fmc
0.008,103,103,0.015555555555555557,0.02,1.8875,25001,0.010939900763332844,0.04681501165032387,0.010939900763332844,0.04201781377196312,0.9940801244855364,0.4981868141913842,0.9940801244855364,0.6252502665774442,fmc
0.008,103,103,0.015555555555555557,0.021111111111111112,1.8875,25001,0.01093034166842699,0.04681677371263504,0.01093034166842699,0.04200871661305428,0.9940967179513708,0.4981410820540338,0.9940967179513708,0.6255002065165336,fmc
0.008,103,103,0.015555555555555557,0.022222222222222227,1.8875,25001,0.01092082727700472,0.04681805521249771,0.01092082727700472,0.04200329631567001,0.9941147136422688,0.498109503399522,0.9941147136422688,0.6256608875781237,fmc
0.008,103,103,0.015555555555555557,0.02333333333333333,1.8875,25001,0.01091166026890278,0.046819031238555915,0.01091166026890278,0.042001128196716316,0.9941330506973656,0.4980862011807918,0.9941330506973656,0.6257742102665074,fmc
0.008,103,103,0.015555555555555557,0.024444444444444442,1.8875,25001,0.010903006419539452,0.0468197911977768,0.010903006419539452,0.04200045764446258,0.9941510469958624,0.498069008886339,0.9941510469958624,0.6258214854828159,fmc
0.008,103,103,0.015555555555555557,0.025555555555555557,1.8875,25001,0.010894980281591415,0.046820316463708885,0.010894980281591415,0.04200176149606705,0.994168176850875,0.4980600199066354,0.994168176850875,0.625812960804917,fmc
0.008,103,103,0.015555555555555557,0.02666666666666666,1.8875,25001,0.010887610726058485,0.046820610761642456,0.010887610726058485,0.04200504720211029,0.9941842707507996,0.49806052860506,0.9941842707507996,0.6257565780732779,fmc
0.008,103,103,0.015555555555555557,0.027777777777777776,1.8875,25001,0.010880881920456886,0.04682064056396485,0.010880881920456886,0.04201004281640053,0.9941992762975301,0.4980722895361462,0.9941992762975301,0.6256744613006908,fmc
0.008,103,103,0.015555555555555557,0.028888888888888888,1.8875,25001,0.010874739848077295,0.04682039096951485,0.010874739848077295,0.04201653227210045,0.9942132729470772,0.4980957488339867,0.9942132729470772,0.6255665737192535,fmc
0.008,103,103,0.015555555555555557,0.03,1.8875,25001,0.010869166813790798,0.04681982472538948,0.010869166813790798,0.042024314403533936,0.9942263030130908,0.4981328352528809,0.9942263030130908,0.6254236871857988,fmc
0.008,103,103,0.016666666666666666,0.02,1.8875,25001,0.011342685669660568,0.04691749438643456,0.011342685669660568,0.042099185287952416,0.9938142688067366,0.4967734517082471,0.9938142688067366,0.6248228953508206,fmc
0.008,103,103,0.016666666666666666,0.021111111111111112,1.8875,25001,0.011336812749505043,0.04692020267248154,0.011336812749505043,0.042089052498340614,0.9938229885698135,0.4966612720395842,0.9938229885698135,0.6251207933501973,fmc
0.008,103,103,0.016666666666666666,0.022222222222222227,1.8875,25001,0.011330487206578256,0.046922460198402405,0.011330487206578256,0.04208187013864517,0.9938344391946112,0.4965646293861263,0.9938344391946112,0.6253225294361937,fmc
0.008,103,103,0.016666666666666666,0.02333333333333333,1.8875,25001,0.011323888786137104,0.04692447185516357,0.011323888786137104,0.04207789152860642,0.9938478619034494,0.4964762698034078,0.9938478619034494,0.6254652142896796,fmc
0.008,103,103,0.016666666666666666,0.024444444444444442,1.8875,25001,0.011317227967083454,0.04692631959915161,0.011317227967083454,0.04207659885287285,0.9938624563875522,0.4963944730250576,0.9938624563875522,0.6255530214711064,fmc
0.008,103,103,0.016666666666666666,0.025555555555555557,1.8875,25001,0.011310623958706856,0.046928022056818015,0.011310623958706856,0.04207700490951538,0.9938776254555844,0.4963199195768099,0.9938776254555844,0.6255848849221141,fmc
0.008,103,103,0.016666666666666666,0.02666666666666666,1.8875,25001,0.011304194107651709,0.04692957550287247,0.011304194107651709,0.042078834027051926,0.9938929300493492,0.4962533663453908,0.9938929300493492,0.6255688248223432,fmc
0.008,103,103,0.016666666666666666,0.027777777777777776,1.8875,25001,0.011297967284917831,0.0469309538602829,0.011297967284917831,0.042082395404577255,0.9939081355576782,0.4961968128492195,0.9939081355576782,0.6255113133199743,fmc
0.008,103,103,0.016666666666666666,0.028888888888888888,1.8875,25001,0.01129197049885988,0.04693212732672691,0.01129197049885988,0.04208748415112496,0.9939230971536148,0.4961519958545881,0.9939230971536148,0.6254176315358729,fmc
0.008,103,103,0.016666666666666666,0.03,1.8875,25001,0.011286257766187193,0.04693301394581795,0.011286257766187193,0.042093921452760696,0.9939376374805196,0.496121556328725,0.9939376374805196,0.6252920974508334,fmc
0.008,103,103,0.017777777777777778,0.02,1.8875,25001,0.01172569580376148,0.04701410606503487,0.01172569580376148,0.04218754917383194,0.9935753029981508,0.4955905987397347,0.9935753029981508,0.6242779892920644,fmc
0.008,103,103,0.017777777777777778,0.021111111111111112,1.8875,25001,0.011723844334483148,0.04701736941933632,0.011723844334483148,0.04217628762125969,0.9935751054916172,0.4954212817601991,0.9935751054916172,0.6246213774487357,fmc
0.008,103,103,0.017777777777777778,0.022222222222222227,1.8875,25001,0.01172114908695221,0.04702017456293106,0.01172114908695221,0.04216789081692696,0.9935786419013284,0.4952702741432256,0.9935786419013284,0.6248694512123086,fmc
0.008,103,103,0.017777777777777778,0.02333333333333333,1.8875,25001,0.01171768456697464,0.04702276736497879,0.01171768456697464,0.04216227680444717,0.99358550015638,0.4951289825141561,0.99358550015638,0.6250377262842494,fmc
0.008,103,103,0.017777777777777778,0.024444444444444442,1.8875,25001,0.011713577434420586,0.047025267034769065,0.011713577434420586,0.04215934872627258,0.9935950320591428,0.4949944176560303,0.9935950320591428,0.6251507698626756,fmc
0.008,103,103,0.017777777777777778,0.025555555555555557,1.8875,25001,0.011709013022482395,0.047027692198753364,0.011709013022482395,0.04215870425105095,0.9936065456316324,0.4948666844400936,0.9936065456316324,0.6252194648413291,fmc
0.008,103,103,0.017777777777777778,0.02666666666666666,1.8875,25001,0.011704102158546448,0.04703006148338318,0.011704102158546448,0.04216000810265541,0.9936195032846796,0.4947457732535229,0.9936195032846796,0.6252397237918882,fmc
0.008,103,103,0.017777777777777778,0.027777777777777776,1.8875,25001,0.011698966845870018,0.047032345086336136,0.011698966845870018,0.04216298460960388,0.9936334242521966,0.4946334978291734,0.9936334242521966,0.6252180459147281,fmc
0.008,103,103,0.017777777777777778,0.028888888888888888,1.8875,25001,0.011693695560097694,0.04703450575470925,0.011693695560097694,0.042167037725448615,0.9936479529573532,0.4945317217372547,0.9936479529573532,0.6251594354418745,fmc
0.008,103,103,0.017777777777777778,0.03,1.8875,25001,0.011688359081745148,0.047036483883857734,0.011688359081745148,0.04217231273651123,0.9936627884534148,0.4944428475034351,0.9936627884534148,0.6250680271701338,fmc
0.008,103,103,0.01888888888888889,0.02,1.8875,25001,0.012089811265468596,0.047106198966503136,0.012089811265468596,0.042281068861484535,0.9933644299523136,0.494588809976165,0.9933644299523136,0.6236400279502824,fmc
0.008,103,103,0.01888888888888889,0.021111111111111112,1.8875,25001,0.012091930955648422,0.04710977524518967,0.012091930955648422,0.04226814210414887,0.9933553273612368,0.4943701679091476,0.9933553273612368,0.6240251940412971,fmc
0.008,103,103,0.01888888888888889,0.022222222222222227,1.8875,25001,0.012093009427189829,0.047112803906202316,0.012093009427189829,0.04225890338420868,0.9933504220436858,0.494174845429053,0.9933504220436858,0.6243153874980886,fmc
0.008,103,103,0.01888888888888889,0.02333333333333333,1.8875,25001,0.012092947959899902,0.04711563140153885,0.012092947959899902,0.042252518236637115,0.9933497460818153,0.4939912515743027,0.9933497460818153,0.6245255643198584,fmc
0.008,103,103,0.01888888888888889,0.024444444444444442,1.8875,25001,0.012091798707842829,0.047118403017520905,0.012091798707842829,0.04224816709756851,0.9933529530730972,0.4938152012740296,0.9933529530730972,0.6246682046149727,fmc
0.008,103,103,0.01888888888888889,0.025555555555555557,1.8875,25001,0.012089701369404793,0.04712118953466416,0.012089701369404793,0.04224612563848496,0.9933594307838244,0.4936453440891162,0.9933594307838244,0.6247535748557353,fmc
0.008,103,103,0.01888888888888889,0.02666666666666666,1.8875,25001,0.01208681985735893,0.047123983502388,0.01208681985735893,0.04224606603384018,0.9933685113682644,0.4934817617865298,0.9933685113682644,0.6247903337460795,fmc
0.008,103,103,0.01888888888888889,0.027777777777777776,1.8875,25001,0.012083291076123714,0.04712678492069245,0.012083291076123714,0.04224773496389389,0.9933796508354832,0.4933253844359661,0.9933796508354832,0.6247970493692608,fmc
0.008,103,103,0.01888888888888889,0.028888888888888888,1.8875,25001,0.012079253792762756,0.047129571437835686,0.012079253792762756,0.04225090146064758,0.9933922901820826,0.4931773107731499,0.9933922901820826,0.6247687393463638,fmc
0.008,103,103,0.01888888888888889,0.03,1.8875,25001,0.012074853293597698,0.047132257372140884,0.012074853293597698,0.04225539416074753,0.9934059481128751,0.4930408054832148,0.9934059481128751,0.6247067020939925,fmc
0.008,103,103,0.02,0.02,1.8875,25001,0.012436647899448872,0.04719485342502594,0.012436647899448872,0.04237831756472588,0.9931801854955166,0.4937182957828218,0.9931801854955166,0.6229353628541517,fmc
0.008,103,103,0.02,0.021111111111111112,1.8875,25001,0.012442242354154587,0.04719865322113037,0.012442242354154587,0.04236399382352829,0.9931634116166392,0.4934564616834775,0.9931634116166392,0.6233500314851592,fmc
0.008,103,103,0.02,0.022222222222222227,1.8875,25001,0.012446802109479904,0.047201745212078094,0.012446802109479904,0.04235326126217842,0.9931506788106216,0.4932246075434867,0.9931506788106216,0.6236771801298672,fmc
0.008,103,103,0.02,0.02333333333333333,1.8875,25001,0.012450075708329678,0.047204572707414634,0.012450075708329678,0.04234563931822777,0.9931425289711686,0.4930083816908655,0.9931425289711686,0.6239238532311574,fmc
0.008,103,103,0.02,0.024444444444444442,1.8875,25001,0.012451989576220512,0.04720735549926758,0.012451989576220512,0.04234068468213082,0.9931389219982004,0.4928011136517708,0.9931389219982004,0.6241021431038497,fmc
0.008,103,103,0.02,0.025555555555555557,1.8875,25001,0.012452609837055206,0.04721018671989441,0.012452609837055206,0.042338013648986816,0.9931394600741068,0.4925999387272346,0.9931394600741068,0.6242222302092512,fmc
0.008,103,103,0.02,0.02666666666666666,1.8875,25001,0.012452086433768272,0.047213103622198105,0.012452086433768272,0.042337309569120414,0.9931435556412974,0.4924043019972265,0.9931435556412974,0.6242925076505597,fmc
0.008,103,103,0.02,0.027777777777777776,1.8875,25001,0.012450579553842545,0.04721610248088837,0.012450579553842545,0.04233790561556816,0.9931505905409166,0.4922143693235919,0.9931505905409166,0.624320118529205,fmc
0.008,103,103,0.02,0.028888888888888888,1.8875,25001,0.012448240071535109,0.0472191646695137,0.012448240071535109,0.042340047657489784,0.9931599602095036,0.4920312845443745,0.9931599602095036,0.6243106491785214,fmc
0.008,103,103,0.02,0.03,1.8875,25001,0.012445243075489998,0.04722222685813904,0.012445243075489998,0.04234358295798302,0.9931710600288542,0.4918573255822493,0.9931710600288542,0.6242685792800785,fmc
0.008,103,103,0.01,0.02,1.9,25001,0.008793242275714874,0.046047572046518326,0.008793242275714874,0.04184316098690033,0.9953499166892646,0.513606258115791,0.9953499166892646,0.6240237742267869,fmc
0.008,103,103,0.01,0.021111111111111112,1.9,25001,0.008776321075856686,0.04603661224246025,0.008776321075856686,0.04184328392148018,0.995380320184557,0.5140264540583822,0.995380320184557,0.6240314758145465,fmc
0.008,103,103,0.01,0.022222222222222227,1.9,25001,0.00876450352370739,0.04602343961596489,0.00876450352370739,0.04184594750404358,0.9954010963557748,0.5145121239128938,0.9954010963557748,0.6239779294363039,fmc
0.008,103,103,0.01,0.02333333333333333,1.9,25001,0.008757260628044605,0.04600876197218895,0.008757260628044605,0.04185033589601517,0.99541284556807,0.5150399486629015,0.99541284556807,0.6238834016791077,fmc
0.008,103,103,0.01,0.024444444444444442,1.9,25001,0.008753686212003231,0.04599349945783615,0.008753686212003231,0.0418568029999733,0.9954170787144926,0.5155799498883336,0.9954170787144926,0.6237384549230423,fmc
0.008,103,103,0.01,0.025555555555555557,1.9,25001,0.00875271949917078,0.04597851261496544,0.00875271949917078,0.041865047067403786,0.9954158089883982,0.5161045493027061,0.9954158089883982,0.6235513062409737,fmc
0.008,103,103,0.01,0.02666666666666666,1.9,25001,0.008753403089940548,0.04596442729234696,0.008753403089940548,0.041874125599861145,0.9954110834854216,0.5165939743708067,0.9954110834854216,0.6233432522628564,fmc
0.008,103,103,0.01,0.027777777777777776,1.9,25001,0.008755026385188103,0.04595155641436577,0.008755026385188103,0.04188553988933563,0.9954045337618652,0.5170391021373885,0.9954045337618652,0.6230787702958559,fmc
0.008,103,103,0.01,0.028888888888888888,1.9,25001,0.008757082745432855,0.04593997821211815,0.008757082745432855,0.04189874976873398,0.995397409743042,0.5174380980385224,0.995397409743042,0.6227722945857836,fmc
0.008,103,103,0.01,0.03,1.9,25001,0.008759219199419022,0.045929737389087684,0.008759219199419022,0.04191232472658157,0.9953905398936108,0.5177902495216953,0.9953905398936108,0.6224553540388472,fmc
0.008,103,103,0.011111111111111113,0.02,1.9,25001,0.009314486756920816,0.046209204941987984,0.009314486756920816,0.04182840883731842,0.9949734652684902,0.5099779169585774,0.9949734652684902,0.6249077321494441,fmc
0.008,103,103,0.011111111111111113,0.021111111111111112,1.9,25001,0.009295879863202572,0.04620121419429779,0.009295879863202572,0.041826784610748284,0.9950079957520004,0.5103157508304241,0.9950079957520004,0.6249706110586024,fmc
0.008,103,103,0.011111111111111113,0.022222222222222227,1.9,25001,0.009281114675104618,0.046191420406103134,0.009281114675104618,0.04182867705821991,0.9950352211574376,0.5107092102737719,0.9950352211574376,0.6249365364796965,fmc
0.008,103,103,0.011111111111111113,0.02333333333333333,1.9,25001,0.00927014835178852,0.04618024453520775,0.00927014835178852,0.0418318435549736,0.9950548261748638,0.5111441199824661,0.9950548261748638,0.6248850994182533,fmc
0.008,103,103,0.011111111111111113,0.024444444444444442,1.9,25001,0.00926269218325615,0.04616822302341461,0.00926269218325615,0.041837453842163086,0.9950671731163514,0.5116018498912267,0.9950671731163514,0.624762261621031,fmc
0.008,103,103,0.011111111111111113,0.025555555555555557,1.9,25001,0.009258213452994823,0.04615595936775208,0.009258213452994823,0.041844986379146576,0.995073252479172,0.5120612970535626,0.995073252479172,0.6246071150244493,fmc
0.008,103,103,0.011111111111111113,0.02666666666666666,1.9,25001,0.009255988523364069,0.0461440347135067,0.009255988523364069,0.04185311496257782,0.995074570385862,0.512503215082359,0.995074570385862,0.6244248055164401,fmc
0.008,103,103,0.011111111111111113,0.027777777777777776,1.9,25001,0.009255343116819859,0.04613281041383743,0.009255343116819859,0.04186338186264038,0.995072654063119,0.5129158398624064,0.995072654063119,0.6241904680962278,fmc
0.008,103,103,0.011111111111111113,0.028888888888888888,1.9,25001,0.009255719371140005,0.04612250253558159,0.009255719371140005,0.04187554121017456,0.9950688611890678,0.5132923627345762,0.9950688611890678,0.6239099830849348,fmc
0.008,103,103,0.011111111111111113,0.03,1.9,25001,0.00925664696842432,0.04611317813396454,0.00925664696842432,0.041888710111379616,0.9950643425165334,0.5136311722911096,0.9950643425165334,0.6236236879116078,fmc
0.008,103,103,0.012222222222222223,0.02,1.9,25001,0.009812211617827415,0.04635224863886833,0.009812211617827415,0.041845720261335366,0.9946059826879026,0.5070176525073434,0.9946059826879026,0.6254064251693195,fmc
0.008,103,103,0.012222222222222223,0.021111111111111112,1.9,25001,0.009793438948690893,0.04634704813361168,0.009793438948690893,0.04184215515851975,0.9946416892505204,0.5072675406755186,0.9946416892505204,0.6255080371270386,fmc
0.008,103,103,0.012222222222222223,0.022222222222222227,1.9,25001,0.009777432307600977,0.04634053260087967,0.009777432307600977,0.04184272140264511,0.9946722174158672,0.5075583719486657,0.9946722174158672,0.6255198900885526,fmc
0.008,103,103,0.012222222222222223,0.02333333333333333,1.9,25001,0.009764335118234158,0.046332970261573785,0.009764335118234158,0.04184457659721375,0.9946968710127309,0.5078812380020393,0.9946968710127309,0.6254999494382417,fmc
0.008,103,103,0.012222222222222223,0.024444444444444442,1.9,25001,0.009754188358783722,0.04632460325956345,0.009754188358783722,0.04184893146157265,0.9947153730923388,0.5082275214364307,0.9947153730923388,0.625408614797434,fmc
0.008,103,103,0.012222222222222223,0.025555555555555557,1.9,25001,0.009746761992573738,0.04631578177213669,0.009746761992573738,0.04185575991868973,0.9947280942979928,0.508584746375269,0.9947280942979928,0.6252835308062525,fmc
0.008,103,103,0.012222222222222223,0.02666666666666666,1.9,25001,0.009741663932800293,0.04630685597658157,0.009741663932800293,0.04186268895864487,0.994735911880022,0.5089405670647119,0.994735911880022,0.6251327306679576,fmc
0.008,103,103,0.012222222222222223,0.027777777777777776,1.9,25001,0.009738413617014885,0.04629813507199288,0.009738413617014885,0.04187161475419998,0.994739890297492,0.5092836841617847,0.994739890297492,0.6249333372012676,fmc
0.008,103,103,0.012222222222222223,0.028888888888888888,1.9,25001,0.009736524894833565,0.046289850026369095,0.009736524894833565,0.04188232496380806,0.9947411984801972,0.5096066794512897,0.9947411984801972,0.6246903850387506,fmc
0.008,103,103,0.012222222222222223,0.03,1.9,25001,0.00973558984696865,0.04628213495016098,0.00973558984696865,0.041894592344760895,0.9947408554742564,0.5099046456640037,0.9947408554742564,0.6244175044763743,fmc
0.008,103,103,0.01333333333333333,0.02,1.9,25001,0.010285596363246441,0.04648241773247719,0.010285596363246441,0.041886307299137115,0.9942539860340788,0.5045287099882129,0.9942539860340788,0.6255915799018199,fmc
0.008,103,103,0.01333333333333333,0.021111111111111112,1.9,25001,0.010267590172588823,0.046479713171720505,0.010267590172588823,0.04188114777207375,0.9942888887315626,0.5046916316001608,0.9942888887315626,0.6257325786979389,fmc
0.008,103,103,0.01333333333333333,0.022222222222222227,1.9,25001,0.010251566767692566,0.046476073563098914,0.010251566767692566,0.0418800599873066,0.9943203227024154,0.5048821548539321,0.9943203227024154,0.625794262341161,fmc
0.008,103,103,0.01333333333333333,0.02333333333333333,1.9,25001,0.010237753391265871,0.04647170007228851,0.010237753391265871,0.04188065230846405,0.9943473612277408,0.5050943977817595,0.9943473612277408,0.6258097891303245,fmc
